price,geo_risk_score,location_rating,grade_of_the_house,number_of_bedrooms,number_of_bathrooms,living_area,investment_score,investment_recommendation
500000,0.2918367346938775,Low Risk,7,4,4.5,2690,43.86598275673906,Moderate Investment
500000,0.146938775510204,Low Risk,7,4,2.0,2280,36.97380770490014,Moderate Investment
488000,0.1457725947521865,Low Risk,7,3,1.0,1600,34.108978656397625,Low Investment
473000,0.1495626822157434,Low Risk,7,3,2.25,1620,34.314058090768775,Low Investment
455000,0.2950437317784256,Low Risk,8,3,1.75,1760,43.5076316240782,Moderate Investment
442500,0.007871720116618,Low Risk,7,4,2.25,1840,30.234654900921406,Low Investment
439108,0.1466472303206997,Low Risk,8,2,1.5,1130,34.88727958715954,Low Investment
437500,0.297667638483965,Low Risk,7,3,2.0,1760,40.61258789229977,Moderate Investment
437500,0.2918367346938775,Low Risk,7,3,1.0,1630,40.031758157808575,Moderate Investment
431750,0.0069970845481049,Low Risk,8,2,2.0,1400,30.023198889945586,Low Investment
424950,0.151603498542274,Low Risk,8,4,3.25,3266,42.79676026254658,Moderate Investment
419500,0.2962099125364431,Low Risk,8,3,1.5,1400,42.59171200947911,Moderate Investment
405000,0.2988338192419825,Low Risk,7,4,2.75,2360,43.26351319748679,Moderate Investment
400950,0.0026239067055393,Low Risk,9,4,2.5,2578,37.998004396563815,Moderate Investment
399000,0.2950437317784256,Low Risk,6,2,1.0,700,33.67340702514772,Low Investment
396000,0.0075801749271137,Low Risk,7,3,1.0,1980,29.59732464414337,Low Investment
390000,0.29533527696793,Low Risk,7,3,2.0,1910,40.92036295037496,Moderate Investment
370000,0.0049562682215743,Low Risk,7,2,1.0,1270,26.593972653996662,Low Investment
360000,0.1504373177842565,Low Risk,7,6,1.75,2230,38.980059556290044,Moderate Investment
353000,0.0064139941690962,Low Risk,8,4,2.5,1912,33.36885923200449,Low Investment
349950,0.2935860058309038,Low Risk,6,1,1.0,1230,34.032210286712086,Low Investment
345000,0.2962099125364431,Low Risk,6,3,1.0,1620,37.17994730359676,Moderate Investment
340000,0.293002915451895,Low Risk,6,3,1.0,1710,37.29230913144478,Moderate Investment
326000,0.0008746355685131,Low Risk,7,4,1.75,2290,31.157980075146938,Low Investment
325500,0.0058309037900874,Low Risk,7,3,1.5,1540,28.350883210427025,Low Investment
320000,0.2982507288629737,Low Risk,8,2,2.25,1550,42.07441418125691,Moderate Investment
305000,0.0075801749271137,Low Risk,7,2,1.0,1000,25.9770037885284,Low Investment
299000,0.153935860058309,Low Risk,7,4,2.5,1820,36.023744562760164,Moderate Investment
283000,0.4419825072886297,Medium Risk,7,3,2.0,1820,46.545610451973,Moderate Investment
279000,0.297667638483965,Low Risk,7,3,2.0,1640,40.29173227732651,Moderate Investment
258000,0.2979591836734693,Low Risk,7,4,3.0,2710,44.1643566517516,Moderate Investment
227000,0.1527696793002915,Low Risk,7,1,2.0,1150,31.18565348217209,Low Investment
218000,0.1466472303206997,Low Risk,7,4,1.0,1640,35.2509159507959,Moderate Investment
216300,0.0046647230320699,Low Risk,8,3,2.5,1650,31.598353627165146,Low Investment
195000,0.1489795918367347,Low Risk,6,2,1.0,720,27.884317363308963,Low Investment
190000,0.1483965014577259,Low Risk,7,3,1.75,1520,34.00003118130369,Low Investment
189950,0.1501457725947522,Low Risk,6,3,1.0,920,29.46572395191843,Low Investment
150000,0.0061224489795918,Low Risk,5,2,1.0,720,19.170031649023244,Low Investment
150000,0.2997084548104956,Low Risk,5,2,1.0,720,30.913471882259397,Low Investment
933000,0.2915451895043731,Low Risk,7,3,1.5,1870,40.66180758017492,Moderate Investment
900000,0.4379008746355684,Medium Risk,8,3,1.5,2160,50.29143605494145,Moderate Investment
832500,0.2979591836734693,Low Risk,10,4,2.5,3450,55.14296627742006,Moderate Investment
815000,0.1530612244897959,Low Risk,9,5,3.25,3230,46.75881261595548,Moderate Investment
750000,0.7370262390670552,High Potential,9,4,3.5,3050,68.63612977658596,High Investment Potential
746000,0.1498542274052478,Low Risk,8,4,2.75,2110,39.63588032615644,Moderate Investment
730000,0.1475218658892128,Low Risk,10,4,2.75,3660,49.68697089225301,Moderate Investment
711800,0.1542274052478133,Low Risk,8,4,2.25,2410,40.61294647729221,Moderate Investment
705000,0.5574344023323613,Medium Risk,9,3,3.0,1970,57.564755772438836,Moderate Investment
699950,0.0008746355685131,Low Risk,8,2,2.5,2390,32.42535975429132,Low Investment
660000,0.1472303206997084,Low Risk,7,3,2.0,2080,35.45071015419155,Moderate Investment
650000,0.0061224489795918,Low Risk,8,3,2.75,1540,31.3625450180072,Low Investment
612000,0.1530612244897959,Low Risk,9,3,3.0,2330,42.35239550365601,Moderate Investment
580000,0.2950437317784256,Low Risk,9,3,2.5,2180,47.63062627648462,Moderate Investment
575000,0.1489795918367347,Low Risk,8,3,1.75,2270,39.02870239004693,Moderate Investment
565000,0.1501457725947522,Low Risk,8,4,2.5,2520,40.74379881822859,Moderate Investment
563000,0.2921282798833818,Low Risk,7,3,2.0,1580,39.90973012581656,Moderate Investment
525000,0.2950437317784256,Low Risk,7,1,1.0,830,36.02100060803542,Moderate Investment
495000,0.0020408163265306,Low Risk,7,2,1.75,1850,28.028156717232346,Low Investment
489950,0.1518950437317784,Low Risk,7,3,2.0,1580,34.30040067975242,Low Investment
485000,0.1504373177842565,Low Risk,8,4,3.5,3273,42.76882960976598,Moderate Investment
469000,0.2973760932944606,Low Risk,7,3,2.25,2620,42.90039132536131,Moderate Investment
445000,0.2938775510204081,Low Risk,8,2,1.5,1510,41.79253519589654,Moderate Investment
435000,0.297667638483965,Low Risk,7,3,1.75,1750,40.585849924385336,Moderate Investment
425000,0.1478134110787172,Low Risk,7,4,2.25,2200,36.79488938432516,Moderate Investment
420000,0.2994169096209912,Low Risk,8,5,2.75,2540,47.76812023510703,Moderate Investment
395000,0.0011661807580174,Low Risk,9,4,2.5,2250,37.062690011069364,Moderate Investment
358000,0.29533527696793,Low Risk,7,5,2.5,2390,44.203785410268004,Moderate Investment
357000,0.293002915451895,Low Risk,7,5,2.75,1540,41.83776367689933,Moderate Investment
355000,0.2967930029154518,Low Risk,7,3,1.5,1240,39.18722813800844,Moderate Investment
345000,0.2962099125364431,Low Risk,7,3,1.0,1390,39.564974041564675,Moderate Investment
324950,0.0087463556851311,Low Risk,7,3,2.5,1560,28.520977222057653,Low Investment
299950,0.151603498542274,Low Risk,7,3,2.5,1320,33.593551706396845,Low Investment
295000,0.1460641399416909,Low Risk,7,3,2.5,1690,34.36128217520775,Low Investment
250000,0.2965014577259475,Low Risk,7,3,1.75,1910,40.96701018069565,Moderate Investment
250000,0.1483965014577259,Low Risk,7,4,3.0,1800,35.74869428290796,Moderate Investment
223000,0.2985422740524781,Low Risk,7,3,2.0,1670,40.40693160381035,Moderate Investment
215000,0.2941690962099125,Low Risk,7,3,1.75,1280,39.18922374144463,Moderate Investment
207000,0.0014577259475218,Low Risk,6,2,1.0,1130,23.079699412232422,Low Investment
192000,0.2970845481049562,Low Risk,6,3,1.75,1240,36.19888994558862,Moderate Investment
140000,0.2970845481049562,Low Risk,8,3,1.5,1200,42.09193807393087,Moderate Investment
106000,0.1530612244897959,Low Risk,5,1,1.0,560,23.619775182800392,Low Investment
975000,0.2991253644314868,Low Risk,9,4,3.5,3130,51.333998534478724,Moderate Investment
399950,0.0046647230320699,Low Risk,8,3,2.5,1230,30.47535897475873,Low Investment
498445,0.0002915451895043,Low Risk,9,4,2.5,3216,39.61059228886359,Moderate Investment
226000,0.2988338192419825,Low Risk,7,3,1.0,1520,40.01752389267395,Moderate Investment
90000,0.2973760932944606,Low Risk,6,3,1.0,980,35.51536458739339,Moderate Investment
1000000,0.1489795918367347,Low Risk,9,3,2.25,3040,44.0875259194587,Moderate Investment
1100000,0.8784256559766762,High Potential,9,4,2.5,3830,76.377667950297,High Investment Potential
1040000,0.2944606413994168,Low Risk,11,4,4.0,4090,59.714254532982025,Moderate Investment
950000,0.7294460641399416,High Potential,10,4,4.0,5635,78.24468748538376,High Investment Potential
932990,0.0011661807580174,Low Risk,9,4,2.5,3640,40.77926755117631,Moderate Investment
910000,0.2982507288629737,Low Risk,10,5,3.0,2640,53.988852683930716,Moderate Investment
903000,0.2973760932944606,Low Risk,6,2,1.5,1140,34.94317207402441,Low Investment
834000,0.2965014577259475,Low Risk,9,3,2.25,2550,48.678240127219716,Moderate Investment
827235,0.1483965014577259,Low Risk,8,3,1.75,1740,37.588266475421335,Moderate Investment
800000,0.0061224489795918,Low Risk,10,6,4.25,5480,50.89730437629597,Moderate Investment
799000,0.5895043731778425,Medium Risk,10,4,3.5,3290,66.37696637096397,High Investment Potential
796500,0.2962099125364431,Low Risk,10,3,2.75,2590,51.77353019129729,Moderate Investment
775000,0.737609329446064,High Potential,8,3,1.75,3520,65.91613788372493,High Investment Potential
713500,0.2959183673469387,Low Risk,8,5,2.75,2920,48.644221324893586,Moderate Investment
672000,0.1501457725947522,Low Risk,7,3,1.0,1220,33.267862989351585,Low Investment
667000,0.2918367346938775,Low Risk,8,3,1.0,1400,42.41678489577649,Moderate Investment
660000,0.2956268221574343,Low Risk,7,4,1.5,1960,42.06571459752732,Moderate Investment
653000,0.2932944606413993,Low Risk,9,4,2.5,2160,48.50717949517469,Moderate Investment
645000,0.1524781341107871,Low Risk,10,3,2.25,3280,47.86917884036731,Moderate Investment
635000,0.1527696793002915,Low Risk,7,3,1.5,2240,36.10009198484589,Moderate Investment
632500,0.3002915451895043,Low Risk,10,4,1.5,2720,53.28438908030744,Moderate Investment
615000,0.2944606413994168,Low Risk,8,3,1.75,2220,44.714254532982025,Moderate Investment
605000,0.0058309037900874,Low Risk,8,4,1.75,2250,34.249278932352155,Low Investment
599000,0.0064139941690962,Low Risk,8,4,2.0,3410,37.37420682558738,Moderate Investment
575000,0.29533527696793,Low Risk,8,2,1.75,1840,42.73319717497389,Moderate Investment
575000,0.0064139941690962,Low Risk,7,4,2.75,1610,29.561372600988445,Low Investment
571900,0.1481049562682215,Low Risk,7,4,1.75,1710,35.496390764097846,Moderate Investment
560000,0.0014577259475218,Low Risk,9,3,2.5,2020,35.45937855661745,Moderate Investment
555000,0.151603498542274,Low Risk,8,4,1.75,2260,40.10692069035406,Moderate Investment
555000,0.1536443148688046,Low Risk,7,4,2.25,1720,35.744703076035606,Moderate Investment
536000,0.0067055393586005,Low Risk,8,4,2.5,2520,35.006189488782525,Moderate Investment
515000,0.2965014577259475,Low Risk,7,2,1.0,910,37.2932133892518,Moderate Investment
515000,0.151603498542274,Low Risk,9,5,2.75,2980,46.032054380193635,Moderate Investment
500000,0.293002915451895,Low Risk,8,3,1.5,2220,44.65594549508115,Moderate Investment
500000,0.2967930029154518,Low Risk,8,4,2.5,1900,44.951934020361385,Moderate Investment
495000,0.4454810495626821,Medium Risk,9,4,3.0,3620,58.49838636753402,Moderate Investment
490000,0.2979591836734693,Low Risk,8,3,1.75,1600,43.196442213248936,Moderate Investment
480000,0.151603498542274,Low Risk,7,3,1.0,1160,33.16574421976583,Low Investment
467500,0.2973760932944606,Low Risk,7,4,2.5,3160,45.344241592740985,Moderate Investment
467000,0.1518950437317784,Low Risk,8,3,1.75,2660,40.188101214511775,Moderate Investment
465000,0.153935860058309,Low Risk,7,3,1.75,1480,34.11465365366926,Low Investment
460000,0.2991253644314868,Low Risk,7,2,1.0,1430,38.78854398902418,Moderate Investment
460000,0.2944606413994168,Low Risk,9,4,2.25,2690,49.970939024960636,Moderate Investment
453000,0.0011661807580174,Low Risk,7,3,2.5,1650,28.45841193620305,Low Investment
450000,0.0046647230320699,Low Risk,7,4,2.75,2900,32.94059961646996,Low Investment
443000,0.2941690962099125,Low Risk,7,2,1.0,1130,37.78815422272805,Moderate Investment
430000,0.0069970845481049,Low Risk,7,2,1.5,1090,26.194321884597993,Low Investment
427000,0.0023323615160349,Low Risk,7,3,1.75,1680,28.585273070267064,Low Investment
425000,0.2982507288629737,Low Risk,8,3,1.75,1530,43.02093824542804,Moderate Investment
420000,0.0017492711370262,Low Risk,7,3,1.0,1240,27.385478866871424,Low Investment
405000,0.0011661807580174,Low Risk,7,2,1.5,1370,26.709748834598773,Low Investment
401000,0.1486880466472303,Low Risk,7,3,2.75,2020,35.34859138460579,Moderate Investment
400375,0.2950437317784256,Low Risk,6,4,1.75,1690,38.32046584867713,Moderate Investment
400000,0.0084548104956268,Low Risk,8,3,2.5,2580,34.236588141750204,Low Investment
385000,0.1536443148688046,Low Risk,7,4,2.5,1950,36.35967633806769,Moderate Investment
375000,0.2921282798833818,Low Risk,8,3,3.25,1370,42.34823279961335,Moderate Investment
368000,0.1486880466472303,Low Risk,7,3,1.5,1560,34.11864486054162,Low Investment
364000,0.2932944606413993,Low Risk,6,4,1.0,1020,36.4590511529287,Moderate Investment
359782,0.1486880466472303,Low Risk,7,3,2.5,1850,34.89404593006033,Low Investment
355000,0.2918367346938775,Low Risk,8,3,2.5,1880,43.700207355669534,Moderate Investment
355000,0.0002915451895043,Low Risk,7,5,2.5,2540,32.80310565784755,Low Investment
350000,0.0067055393586005,Low Risk,7,3,1.0,1010,26.96875633370231,Low Investment
350000,0.2967930029154518,Low Risk,7,4,2.25,2190,42.7273350898801,Moderate Investment
345000,0.0008746355685131,Low Risk,6,2,1.75,1820,24.90129558316833,Low Investment
342000,0.0037900874635568,Low Risk,7,3,2.25,1200,27.36015964827489,Low Investment
335000,0.1533527696793002,Low Risk,7,3,1.0,980,32.75443164278698,Low Investment
330000,0.1475218658892128,Low Risk,6,2,1.0,950,28.44098158744017,Low Investment
320000,0.1486880466472303,Low Risk,7,4,1.75,1730,35.573190315087075,Moderate Investment
300000,0.0011661807580174,Low Risk,7,3,1.75,1810,28.886219422834067,Low Investment
299000,0.3,Low Risk,8,3,2.5,2450,45.55080213903743,Moderate Investment
286950,0.2982507288629737,Low Risk,7,4,2.5,1610,41.23484198874355,Moderate Investment
283450,0.1486880466472303,Low Risk,7,5,2.75,2770,39.35393897818868,Moderate Investment
280000,0.1536443148688046,Low Risk,7,2,1.5,1190,32.32759077657037,Low Investment
268000,0.4443148688046647,Medium Risk,7,3,1.75,1370,45.43569635646467,Moderate Investment
260000,0.005539358600583,Low Risk,7,3,2.5,1850,29.168098408194442,Low Investment
258900,0.1481049562682215,Low Risk,7,3,2.25,1400,33.667513758750246,Low Investment
258000,0.2938775510204081,Low Risk,7,3,2.0,1790,40.54119829750082,Moderate Investment
255000,0.0002915451895043,Low Risk,7,3,2.0,930,26.498292823622954,Low Investment
253000,0.2941690962099125,Low Risk,7,3,2.0,1290,39.215961709359064,Moderate Investment
250000,0.1518950437317784,Low Risk,7,3,1.0,1060,32.91002634820162,Low Investment
247500,0.0017492711370262,Low Risk,6,2,1.0,700,21.941628599491743,Low Investment
240000,0.003206997084548,Low Risk,7,4,2.5,1980,30.422397530440744,Low Investment
230000,0.2947521865889212,Low Risk,7,3,1.0,1060,38.62431206248733,Moderate Investment
229000,0.0067055393586005,Low Risk,6,2,1.0,810,22.433996975413542,Low Investment
225000,0.2941690962099125,Low Risk,8,4,2.5,1700,44.31221839385105,Moderate Investment
220000,0.146938775510204,Low Risk,7,2,2.5,1000,31.55134781185201,Low Investment
180000,0.1533527696793002,Low Risk,5,3,1.0,1960,29.374752498401953,Low Investment
179950,0.1457725947521865,Low Risk,7,3,1.0,1130,32.852294164419014,Low Investment
175003,0.0037900874635568,Low Risk,7,3,1.5,1390,27.868181038649222,Low Investment
1020000,0.0,Low Risk,7,6,2.25,2550,33.81818181818181,Low Investment
965000,0.293002915451895,Low Risk,10,4,2.5,4070,56.60246955925227,Moderate Investment
949000,0.2965014577259475,Low Risk,9,4,2.75,2980,50.82797274754057,Moderate Investment
925000,0.2994169096209912,Low Risk,10,4,2.5,3540,55.44191702655088,Moderate Investment
800000,0.0020408163265306,Low Risk,10,4,2.5,4600,46.381097893702936,Moderate Investment
792500,0.2947521865889212,Low Risk,8,3,1.5,1960,44.03072917478679,Moderate Investment
780000,0.0029154518950437,Low Risk,8,3,1.0,1660,31.55512074959854,Low Investment
759000,0.2947521865889212,Low Risk,8,3,2.25,1640,43.17511420152476,Moderate Investment
755000,0.439941690962099,Medium Risk,8,3,2.75,2870,52.27146442992781,Moderate Investment
732000,0.151603498542274,Low Risk,8,3,2.5,1960,38.30478165292091,Moderate Investment
725000,0.0020408163265306,Low Risk,7,3,1.0,940,26.59500163701844,Low Investment
705000,0.2921282798833818,Low Risk,8,2,2.5,2300,43.83486381565613,Moderate Investment
695000,0.1542274052478133,Low Risk,8,5,1.75,1790,39.955192466597026,Moderate Investment
665000,0.0,Low Risk,7,4,1.75,2280,31.096256684491976,Low Investment
650000,0.1498542274052478,Low Risk,8,6,2.75,3610,45.64657551332221,Moderate Investment
650000,0.0005830903790087,Low Risk,8,4,2.0,1610,32.32813644938494,Low Investment
625000,0.2988338192419825,Low Risk,8,3,2.5,1860,43.926614801764856,Moderate Investment
580000,0.005539358600583,Low Risk,7,5,2.5,2720,33.49430161675059,Low Investment
570000,0.2991253644314868,Low Risk,8,6,2.5,3370,50.97570976442525,Moderate Investment
555000,0.0014577259475218,Low Risk,7,4,1.75,2350,31.341731497793923,Low Investment
550000,0.293002915451895,Low Risk,7,3,2.0,1650,40.131881323958154,Moderate Investment
549950,0.29533527696793,Low Risk,8,4,2.5,2720,47.086138351444475,Moderate Investment
545000,0.0046647230320699,Low Risk,9,4,2.5,2500,37.87108089989242,Moderate Investment
538000,0.2947521865889212,Low Risk,8,3,3.5,2620,45.795435057139734,Moderate Investment
535000,0.149271137026239,Low Risk,7,2,2.0,1370,32.633947085327634,Low Investment
528000,0.2941690962099125,Low Risk,7,3,2.75,2160,41.542164917915215,Moderate Investment
520000,0.0020408163265306,Low Risk,9,4,2.5,2490,37.73938666375641,Moderate Investment
516000,0.2970845481049562,Low Risk,9,3,3.0,2330,48.11332844826242,Moderate Investment
510000,0.005539358600583,Low Risk,7,3,2.0,2350,30.50499680391637,Low Investment
506000,0.1466472303206997,Low Risk,7,2,1.0,1060,31.70011381175847,Low Investment
505500,0.29533527696793,Low Risk,8,3,2.5,1300,42.28934690759421,Moderate Investment
475000,0.2988338192419825,Low Risk,8,3,2.5,1460,42.85709608518732,Moderate Investment
475000,0.0043731778425655,Low Risk,7,4,2.5,2240,31.164231926536843,Low Investment
466000,0.2997084548104956,Low Risk,7,4,2.25,2170,42.79047722985298,Moderate Investment
465000,0.1495626822157434,Low Risk,8,3,2.5,1450,36.85951263622332,Moderate Investment
450000,0.0067055393586005,Low Risk,7,3,2.0,1150,27.34308788450445,Low Investment
450000,0.0067055393586005,Low Risk,8,3,2.25,2530,34.03292745669697,Low Investment
450000,0.2918367346938775,Low Risk,7,2,1.0,950,37.213576339626755,Moderate Investment
446950,0.1542274052478133,Low Risk,7,5,2.5,2250,38.185138990661194,Moderate Investment
443750,0.2979591836734693,Low Risk,7,3,2.25,1460,39.822110662446796,Moderate Investment
